id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price
686167351012894994,Bronx,Williamsbridge,40.8812,-73.85336,Entire home/apt,85.0
692154261804082226,Queens,Astoria,40.76109740499372,-73.91960818152441,Entire home/apt,212.0
693682129068012891,Brooklyn,Bushwick,40.69469,-73.91208,Entire home/apt,160.0
695587837737576376,Manhattan,Upper East Side,40.7749268,-73.9481632,Entire home/apt,115.0
695755456324715761,Brooklyn,Bushwick,40.69302,-73.916,Entire home/apt,185.0
696811607506823150,Manhattan,Upper East Side,40.78336,-73.94644,Entire home/apt,94.0
697076566224009161,Brooklyn,Williamsburg,40.70945,-73.95243,Entire home/apt,160.0
697155684676038214,Manhattan,Upper East Side,40.76958,-73.95464,Entire home/apt,125.0
694902191509735869,Brooklyn,Williamsburg,40.71732,-73.96622,Entire home/apt,150.0
699867644911279327,Manhattan,East Harlem,40.7855906,-73.9495843,Entire home/apt,324.0
700064775616824780,Brooklyn,Williamsburg,40.71242579046453,-73.94495332252976,Entire home/apt,350.0
700568844878553081,Manhattan,Upper East Side,40.77418117098613,-73.9500412929954,Entire home/apt,101.0
700586064334508163,Brooklyn,Williamsburg,40.7089783,-73.9616398,Entire home/apt,165.0
700629595665616550,Brooklyn,Williamsburg,40.710184826247975,-73.96188988004664,Entire home/apt,132.0
701321715853254012,Manhattan,East Harlem,40.78617,-73.94998850000002,Entire home/apt,215.0
701389905710753121,Manhattan,Upper East Side,40.7646,-73.96426,Entire home/apt,192.0
704856393767697728,Manhattan,Upper East Side,40.76935,-73.95573,Entire home/apt,115.0
706785767610887259,Manhattan,Upper East Side,40.77101,-73.95645,Entire home/apt,220.0
703703457778787087,Brooklyn,Bay Ridge,40.63864,-74.02728,Entire home/apt,120.0
703738038699009605,Brooklyn,Bushwick,40.69467,-73.92312,Entire home/apt,210.0
710897185427371328,Brooklyn,Williamsburg,40.70698,-73.95028,Entire home/apt,264.0
711477188594962909,Brooklyn,Williamsburg,40.71654,-73.94237,Entire home/apt,271.0
712285563313632501,Manhattan,Upper East Side,40.76845,-73.95568,Entire home/apt,114.0
712377668023114014,Queens,Jamaica,40.70418,-73.79819,Entire home/apt,135.0
713920711978791782,Brooklyn,Bushwick,40.6900707,-73.9196438,Entire home/apt,83.0
718031653455200639,Manhattan,Upper East Side,40.76939,-73.95498,Entire home/apt,115.0
718045777713069841,Manhattan,Upper East Side,40.78176,-73.95405,Entire home/apt,200.0
719054235443116316,Brooklyn,Bushwick,40.70808,-73.92212,Entire home/apt,356.0
719127902147162360,Queens,Astoria,40.76051,-73.92059,Entire home/apt,124.0
724108112790458125,Queens,Jamaica,40.7045,-73.80644,Entire home/apt,165.0
719236297825192290,Manhattan,Upper East Side,40.78435,-73.94839,Entire home/apt,220.0
720072722198622483,Brooklyn,Williamsburg,40.7131,-73.96059,Entire home/apt,700.0
720505365691423669,Queens,Jamaica,40.68597,-73.79981,Entire home/apt,72.0
721000569241610344,Brooklyn,Bay Ridge,40.6293,-74.02656,Entire home/apt,86.0
721091038846734506,Manhattan,Upper East Side,40.77152,-73.95262,Entire home/apt,390.0
722174109497563429,Manhattan,East Harlem,40.78617,-73.94998850000002,Entire home/apt,220.0
724535783876553795,Brooklyn,Williamsburg,40.7084,-73.95172,Entire home/apt,269.0
725174632104784756,Manhattan,East Harlem,40.79283,-73.9398,Entire home/apt,225.0
729721629145505897,Brooklyn,Williamsburg,40.70923,-73.92623,Entire home/apt,3600.0
729790014222031318,Manhattan,Upper East Side,40.78427,-73.94879,Entire home/apt,1100.0
729814772008750766,Manhattan,East Harlem,40.785112,-73.947301,Entire home/apt,304.0
730620209721699066,Manhattan,Upper East Side,40.78057,-73.95188,Entire home/apt,150.0
726205107648048166,Queens,Queens Village,40.71265,-73.73941,Entire home/apt,330.0
731940007156884626,Brooklyn,Bushwick,40.69905,-73.92809,Entire home/apt,250.0
733357289463416967,Manhattan,Upper East Side,40.7786,-73.94787,Entire home/apt,200.0
733643513468176349,Brooklyn,Williamsburg,40.71573,-73.93877,Entire home/apt,200.0
734190494960235826,Brooklyn,Williamsburg,40.70886,-73.94338,Entire home/apt,96.0
739670023874151238,Manhattan,Upper East Side,40.76668,-73.95427,Entire home/apt,135.0
739758265100844130,Manhattan,Upper East Side,40.7707911,-73.95750079999999,Entire home/apt,271.0
740414959590827579,Manhattan,Upper East Side,40.7749268,-73.9481632,Entire home/apt,115.0
740430164115683052,Manhattan,Upper East Side,40.7707911,-73.95750079999999,Entire home/apt,276.0
740446516694389016,Manhattan,Upper East Side,40.7707911,-73.95750079999999,Entire home/apt,271.0
740482688468999472,Manhattan,Upper East Side,40.7749268,-73.9481632,Entire home/apt,122.0
740514885087653391,Manhattan,Upper East Side,40.7749268,-73.9481632,Entire home/apt,118.0
740606284690310306,Manhattan,Upper East Side,40.7707911,-73.95750079999999,Entire home/apt,253.0
728974638707556180,Manhattan,Upper East Side,40.76568,-73.96721,Entire home/apt,225.0
734241935990286841,Manhattan,Upper East Side,40.78125,-73.95217,Entire home/apt,82.0
734670689144946957,Manhattan,Upper East Side,40.7733145,-73.9505648,Entire home/apt,299.0
734682208263244829,Brooklyn,Bushwick,40.68147,-73.90546,Entire home/apt,331.0
735608081713932796,Brooklyn,Bushwick,40.70466,-73.9181,Entire home/apt,170.0
736133252972764787,Manhattan,Upper East Side,40.7616901,-73.9626906,Entire home/apt,86.0
736139385311072356,Brooklyn,Bay Ridge,40.62911321754182,-74.02875984472486,Entire home/apt,94.0
736139658330793719,Brooklyn,Bay Ridge,40.62911,-74.02726,Entire home/apt,700.0
736143192475629940,Manhattan,Upper East Side,40.7616771,-73.96259870000002,Entire home/apt,86.0
736965655445471779,Queens,Jamaica,40.70762,-73.80114,Entire home/apt,420.0
737567109090743244,Brooklyn,Williamsburg,40.71443,-73.94351,Entire home/apt,450.0
741224200594669992,Manhattan,Upper East Side,40.7749268,-73.9481632,Entire home/apt,140.0
741243111598984805,Manhattan,Upper East Side,40.7749268,-73.9481632,Entire home/apt,115.0
741855432786425988,Manhattan,Upper East Side,40.7749268,-73.9481632,Entire home/apt,140.0
741856106447591515,Manhattan,Upper East Side,40.7749268,-73.9481632,Entire home/apt,114.0
741867669405328335,Manhattan,Upper East Side,40.7749268,-73.9481632,Entire home/apt,118.0
741951889226170199,Manhattan,Upper East Side,40.7707911,-73.95750079999999,Entire home/apt,167.0
741962066446182403,Manhattan,Upper East Side,40.7749268,-73.9481632,Entire home/apt,115.0
741962324502200158,Manhattan,Upper East Side,40.7749268,-73.9481632,Entire home/apt,117.0
746979573400301774,Manhattan,Upper East Side,40.7639984,-73.96626479999999,Entire home/apt,137.0
742998749453434439,Brooklyn,Bushwick,40.70262,-73.92604,Entire home/apt,109.0
744278325880141330,Manhattan,East Harlem,40.8021124,-73.9424459,Entire home/apt,150.0
744733352328495344,Manhattan,Upper East Side,40.76192157361409,-73.96016044388999,Entire home/apt,150.0
744749403071337881,Manhattan,East Harlem,40.78695,-73.94853,Entire home/apt,220.0
745627039931945103,Manhattan,Upper East Side,40.78218,-73.94514,Entire home/apt,119.0
750084268313862774,Manhattan,East Harlem,40.7995,-73.94214,Entire home/apt,170.0
750101014637158472,Brooklyn,Williamsburg,40.71315,-73.96314,Entire home/apt,106.0
750531394025062547,Manhattan,East Harlem,40.7845901,-73.9470755,Entire home/apt,243.0
750630709509833993,Brooklyn,Bushwick,40.698813977573,-73.9362513229255,Entire home/apt,250.0
755389547492464436,Brooklyn,Flatlands,40.616807600658426,-73.92216553525144,Entire home/apt,180.0
756592509277510240,Queens,Queens Village,40.72603,-73.74894,Entire home/apt,98.0
751604408695103064,Brooklyn,Bushwick,40.6977712,-73.9361899,Entire home/apt,64.0
752169617765852622,Manhattan,Upper East Side,40.76272,-73.96232,Entire home/apt,192.0
752731434443749551,Queens,Jamaica,40.69836,-73.78997,Entire home/apt,134.0
753925994443114374,Queens,Astoria,40.7545,-73.92462,Entire home/apt,105.0
754303014491958884,Manhattan,Upper East Side,40.77918,-73.94729,Entire home/apt,139.0
754531862309177538,Queens,Astoria,40.75805,-73.92223,Entire home/apt,170.0
756685458967490030,Manhattan,East Harlem,40.80261,-73.93785,Entire home/apt,219.0
756936791389874192,Queens,Jamaica,40.70591,-73.80026,Entire home/apt,100.0
762296955086811882,Brooklyn,Williamsburg,40.71018,-73.95568,Entire home/apt,27.0
762777419274013912,Brooklyn,Bushwick,40.69885,-73.93304,Entire home/apt,210.0
763044587478989128,Manhattan,Upper East Side,40.77149,-73.95628,Entire home/apt,125.0
763221273695589438,Brooklyn,Williamsburg,40.71466,-73.94139,Entire home/apt,190.0
759312159547321270,Brooklyn,Bushwick,40.69213,-73.91408,Entire home/apt,85.0
759629483491978223,Manhattan,Upper East Side,40.7773867418538,-73.9519847959407,Entire home/apt,129.0
759988921323877489,Brooklyn,Williamsburg,40.7055,-73.93636,Entire home/apt,300.0
760086536368275287,Brooklyn,Williamsburg,40.71356,-73.94187,Entire home/apt,495.0
760094078662401363,Manhattan,Upper East Side,40.77225,-73.95337,Entire home/apt,200.0
760425876057039109,Queens,Astoria,40.76841,-73.90904,Entire home/apt,190.0
760789452004127383,Brooklyn,Williamsburg,40.71156,-73.94724,Entire home/apt,400.0
761662359690165216,Brooklyn,Bushwick,40.6828,-73.90554,Entire home/apt,250.0
761751218620391134,Manhattan,East Harlem,40.78971,-73.94775,Entire home/apt,133.0
761811422193396844,Brooklyn,Williamsburg,40.7059098,-73.9373598,Entire home/apt,299.0
762241527257255051,Manhattan,Upper East Side,40.78169,-73.94746,Entire home/apt,96.0
765281056980264511,Manhattan,Upper East Side,40.77620074651976,-73.9542706310749,Entire home/apt,127.0
765111841001584233,Manhattan,Upper East Side,40.76704,-73.9603,Entire home/apt,134.0
769203788648758537,Queens,Astoria,40.77081,-73.92659,Entire home/apt,427.0
766143851141113634,Manhattan,Upper East Side,40.78126,-73.95314,Entire home/apt,140.0
766867327829311890,Brooklyn,Bushwick,40.68216,-73.90549,Entire home/apt,260.0
767300934500983246,Brooklyn,Williamsburg,40.71066,-73.95468,Entire home/apt,275.0
770296106839159162,Manhattan,Upper East Side,40.77034,-73.95687,Entire home/apt,163.0
771202794766986015,Queens,Astoria,40.7682992,-73.9313076,Entire home/apt,130.0
771499666300242340,Manhattan,Upper East Side,40.7633888,-73.9596248,Entire home/apt,345.0
771591241885965586,Manhattan,Upper East Side,40.77019,-73.95782,Entire home/apt,137.0
774620728248082420,Queens,Astoria,40.77478,-73.93345,Entire home/apt,275.0
773171759933099248,Manhattan,Upper East Side,40.76075,-73.96228,Entire home/apt,119.0
773411792567687344,Brooklyn,Williamsburg,40.7179512,-73.9436317,Entire home/apt,79.0
774062557680188919,Brooklyn,Bushwick,40.68489,-73.91346,Entire home/apt,182.0
778372032945748991,Brooklyn,Bushwick,40.6996798,-73.9291393,Entire home/apt,310.0
776759187442679676,Brooklyn,Williamsburg,40.70999,-73.94873,Entire home/apt,140.0
776975856045992795,Brooklyn,Bushwick,40.69875,-73.91391,Entire home/apt,95.0
777522603710150946,Brooklyn,Williamsburg,40.71501,-73.94474,Entire home/apt,167.0
781968768297440066,Brooklyn,Williamsburg,40.71256,-73.94538,Entire home/apt,170.0
781979920797861016,Manhattan,Upper East Side,40.76087101286882,-73.96097622727308,Entire home/apt,124.0
782404014855199852,Manhattan,East Harlem,40.78617,-73.94998850000002,Entire home/apt,201.0
782703731135941912,Brooklyn,Williamsburg,40.715438654871946,-73.95543940365314,Entire home/apt,180.0
783319860023662816,Manhattan,Upper East Side,40.783,-73.95041,Entire home/apt,85.0
778441097353195696,Manhattan,East Harlem,40.80107,-73.9378,Entire home/apt,85.0
778471998312533603,Brooklyn,Williamsburg,40.71472,-73.955,Entire home/apt,145.0
780226637180973739,Manhattan,Upper East Side,40.7800854,-73.9474989,Entire home/apt,302.0
780680904587426457,Brooklyn,Flatlands,40.63013,-73.94371,Entire home/apt,86.0
780873794976431657,Brooklyn,Bushwick,40.69284767803021,-73.92165599845919,Entire home/apt,400.0
780897141519639753,Brooklyn,Bushwick,40.69187,-73.92147,Entire home/apt,520.0
781070167326135184,Brooklyn,Williamsburg,40.7161361,-73.96320349999999,Entire home/apt,200.0
781447553772633220,Brooklyn,Bushwick,40.70447,-73.91964,Entire home/apt,176.0
786813705384661274,Manhattan,East Harlem,40.78617,-73.94998850000002,Entire home/apt,201.0
786986645361368404,Brooklyn,Williamsburg,40.7173717,-73.9573375,Entire home/apt,225.0
784992346056177689,Queens,Queens Village,40.71454312375768,-73.73957639169808,Entire home/apt,250.0
785477500044951072,Manhattan,Upper East Side,40.772404,-73.9544678,Entire home/apt,138.0
785499763795327535,Manhattan,Upper East Side,40.772404,-73.9544678,Entire home/apt,151.0
791547385152000202,Queens,Jamaica,40.70481639052924,-73.79911791533232,Entire home/apt,89.0
792084481792213383,Brooklyn,Bushwick,40.68604089999999,-73.9129553,Entire home/apt,178.0
792775101360784896,Manhattan,Upper East Side,40.772404,-73.9544678,Entire home/apt,149.0
792797538929761246,Manhattan,Upper East Side,40.7706801,-73.9573166,Entire home/apt,223.0
790527792300128395,Brooklyn,Williamsburg,40.7101864589828,-73.94375168949121,Entire home/apt,210.0
791243921943197302,Brooklyn,Williamsburg,40.713,-73.95815,Entire home/apt,200.0
795672952188987474,Manhattan,East Harlem,40.79786,-73.93944,Entire home/apt,104.0
793966927729526052,Brooklyn,Bushwick,40.69661,-73.90768,Entire home/apt,424.0
794102173009657122,Brooklyn,Bushwick,40.69707442810879,-73.93539035432984,Entire home/apt,160.0
795151139193872895,Bronx,Williamsbridge,40.86987,-73.86234,Entire home/apt,100.0
798903602556343052,Manhattan,East Harlem,40.79247621273738,-73.93845615880652,Entire home/apt,115.0
798968240906335000,Manhattan,Upper East Side,40.77015,-73.95791,Entire home/apt,161.0
800130194293808699,Brooklyn,Bushwick,40.696167060474885,-73.93280122429132,Entire home/apt,239.0
800175630360727966,Manhattan,Upper East Side,40.77094,-73.96279,Entire home/apt,446.0
796553153836337153,Brooklyn,Bushwick,40.69072507417998,-73.90344117693265,Entire home/apt,150.0
797161677213334866,Brooklyn,Williamsburg,40.71415,-73.9653,Entire home/apt,130.0
797187969473896429,Manhattan,East Harlem,40.78611768409948,-73.95069416822939,Entire home/apt,157.0
797894095534905728,Brooklyn,Williamsburg,40.71346276572074,-73.95720597452973,Entire home/apt,886.0
798465931580249330,Bronx,Williamsbridge,40.87422,-73.85582,Entire home/apt,103.0
802528180126158845,Brooklyn,Bushwick,40.70509031518221,-73.920870461594,Entire home/apt,125.0
803019506754857519,Manhattan,East Harlem,40.79875,-73.93947,Entire home/apt,120.0
801466561343424271,Manhattan,East Harlem,40.79759252537309,-73.93799033077822,Entire home/apt,172.0
802083431715546427,Brooklyn,Bushwick,40.68122,-73.90701,Entire home/apt,98.0
802152231569723956,Brooklyn,Bushwick,40.692680634313135,-73.90641797364178,Entire home/apt,125.0
807919911088300640,Manhattan,Upper East Side,40.7706801,-73.9573166,Entire home/apt,250.0
808048450412493213,Manhattan,East Harlem,40.7883737,-73.9536851,Entire home/apt,110.0
803552386184741557,Brooklyn,Flatlands,40.61556,-73.92128,Entire home/apt,250.0
805097623277517080,Manhattan,East Harlem,40.79804,-73.94006,Entire home/apt,116.0
805356815376500120,Queens,Queens Village,40.7039473,-73.728269,Entire home/apt,99.0
806060163730588111,Queens,Astoria,40.75996180000001,-73.9251788,Entire home/apt,100.0
806488692376848975,Brooklyn,Williamsburg,40.7088962,-73.9407844,Entire home/apt,126.0
808681126216283038,Manhattan,Upper East Side,40.7616901,-73.9626906,Entire home/apt,86.0
809503558229015441,Brooklyn,Bushwick,40.701972316666456,-73.9283299094281,Entire home/apt,240.0
809518045636653120,Manhattan,East Harlem,40.81281352562995,-73.93581834853798,Entire home/apt,130.0
809538144227617203,Brooklyn,Williamsburg,40.7102352,-73.9649074,Entire home/apt,250.0
809626162171307765,Brooklyn,Bushwick,40.69520265663875,-73.93150683443957,Entire home/apt,175.0
808624705090281349,Brooklyn,Williamsburg,40.7145166,-73.9492286,Entire home/apt,129.0
811691110854757146,Brooklyn,Bushwick,40.70105511962361,-73.92601385825935,Entire home/apt,150.0
811811665116059750,Bronx,Williamsbridge,40.88172739092337,-73.8580488756876,Entire home/apt,100.0
812180797633934277,Queens,Astoria,40.76822,-73.92752,Entire home/apt,272.0
814140499041386815,Brooklyn,Williamsburg,40.717227,-73.9507648,Entire home/apt,437.0
814152878553377349,Manhattan,Upper East Side,40.771523,-73.952622,Entire home/apt,397.0
811509208342037066,Manhattan,Upper East Side,40.7734986,-73.95090929999999,Entire home/apt,99.0
811544409641696424,Brooklyn,Williamsburg,40.705070861951256,-73.93154134478581,Entire home/apt,111.0
811561120935198520,Manhattan,Upper East Side,40.77611140240317,-73.95641314807472,Entire home/apt,134.0
819711620719566358,Bronx,Williamsbridge,40.87003,-73.8668,Entire home/apt,99.0
820361475735199804,Brooklyn,Williamsburg,40.71256919576887,-73.96457335655461,Entire home/apt,159.0
820498236955797984,Brooklyn,Williamsburg,40.71509,-73.9638,Entire home/apt,156.0
820530353821552933,Manhattan,Upper East Side,40.77249,-73.94838,Entire home/apt,140.0
821019243721350862,Manhattan,Upper East Side,40.77093505859375,-73.95758819580078,Entire home/apt,128.0
821019725341194896,Brooklyn,Williamsburg,40.713974,-73.9445277,Entire home/apt,181.0
821027441104935897,Manhattan,Upper East Side,40.7707911,-73.95750079999999,Entire home/apt,163.0
821030948961436015,Manhattan,Upper East Side,40.7707911,-73.95750079999999,Entire home/apt,271.0
821031571738778785,Manhattan,Upper East Side,40.77093505859375,-73.95758819580078,Entire home/apt,138.0
821031760388969580,Manhattan,Upper East Side,40.77093505859375,-73.95758819580078,Entire home/apt,120.0
821034451604729575,Manhattan,Upper East Side,40.77242660522461,-73.95455169677734,Entire home/apt,135.0
821035041004824848,Manhattan,Upper East Side,40.77242660522461,-73.95455169677734,Entire home/apt,149.0
821037493315566324,Manhattan,Upper East Side,40.77093505859375,-73.95758819580078,Entire home/apt,128.0
821039716685433489,Manhattan,Upper East Side,40.77093505859375,-73.95758819580078,Entire home/apt,125.0
821042511119924424,Manhattan,Upper East Side,40.77093505859375,-73.95758819580078,Entire home/apt,128.0
821045754911305756,Manhattan,Upper East Side,40.77093505859375,-73.95758819580078,Entire home/apt,122.0
821745411929728188,Brooklyn,Flatlands,40.62799,-73.93915,Entire home/apt,300.0
822558617844543273,Manhattan,Upper East Side,40.76956935253091,-73.95633917592686,Entire home/apt,210.0
824700906411010143,Manhattan,Upper East Side,40.76037966082729,-73.96260093809333,Entire home/apt,111.0
817891489793125737,Manhattan,Upper East Side,40.7633888,-73.9596248,Entire home/apt,348.0
818099336473939614,Manhattan,Upper East Side,40.76596,-73.95712,Entire home/apt,170.0
818113264111815180,Manhattan,Upper East Side,40.77423858642578,-73.94867706298828,Entire home/apt,176.0
818124366423505608,Manhattan,Upper East Side,40.76377,-73.96516,Entire home/apt,2750.0
818367829841705210,Brooklyn,Bushwick,40.69357,-73.9213,Entire home/apt,399.0
822728503736189326,Queens,Queens Village,40.70659814066676,-73.74810863762201,Entire home/apt,250.0
823162870267898572,Bronx,Williamsbridge,40.8795069,-73.863075,Entire home/apt,190.0
823268495658074188,Brooklyn,Williamsburg,40.71716404724446,-73.95237722675519,Entire home/apt,216.0
823349333746787093,Manhattan,Upper East Side,40.7616588890844,-73.96323725255716,Entire home/apt,355.0
823896985740045487,Brooklyn,Bushwick,40.70272135313608,-73.91472028335001,Entire home/apt,300.0
824780355637263365,Manhattan,Upper East Side,40.78186,-73.95294,Entire home/apt,90.0
824789430249331702,Manhattan,Upper East Side,40.772226449640925,-73.95446127645391,Entire home/apt,117.0
824811980486472568,Manhattan,Upper East Side,40.76193804005102,-73.96101075976738,Entire home/apt,98.0
824835446046541942,Manhattan,Upper East Side,40.7603687286707,-73.96060643740317,Entire home/apt,133.0
825247324039186969,Manhattan,East Harlem,40.79849,-73.93917,Entire home/apt,120.0
825404242518614691,Brooklyn,Bushwick,40.68533335661405,-73.90853425266182,Entire home/apt,195.0
825460516091309188,Brooklyn,Williamsburg,40.71805990393864,-73.954669944942,Entire home/apt,800.0
825961541772527159,Manhattan,Upper East Side,40.77324609872546,-73.94809946530776,Entire home/apt,170.0
826294884471865993,Manhattan,East Harlem,40.80791,-73.93946,Entire home/apt,165.0
827442154457479957,Manhattan,East Harlem,40.79451,-73.94362,Entire home/apt,99.0
827550929803566942,Manhattan,East Harlem,40.79605924784382,-73.9452053015563,Entire home/apt,99.0
832527577617424055,Manhattan,Upper East Side,40.772425,-73.9545481,Entire home/apt,122.0
824002783527215478,Manhattan,Upper East Side,40.76148955040532,-73.96063228923973,Entire home/apt,147.0
824158611517383045,Manhattan,Upper East Side,40.76174,-73.96086,Entire home/apt,110.0
824218029309043587,Manhattan,Upper East Side,40.7719985390798,-73.95338829614924,Entire home/apt,114.0
824243317827217594,Queens,Jamaica,40.70959910000001,-73.7904856,Entire home/apt,114.0
824322272943401454,Manhattan,Upper East Side,40.781409206697546,-73.94715522118392,Entire home/apt,129.0
824581370085361147,Queens,Jamaica,40.67839,-73.78994,Entire home/apt,211.0
824642500642437382,Queens,Astoria,40.76345,-73.92733,Entire home/apt,160.0
827670335196395931,Manhattan,Upper East Side,40.764405,-73.9669253,Entire home/apt,390.0
828797602316326682,Brooklyn,Flatlands,40.62831,-73.93634,Entire home/apt,160.0
829050984090492960,Brooklyn,Williamsburg,40.71462,-73.94876,Entire home/apt,112.0
832731539351646902,Brooklyn,Bushwick,40.70583,-73.92171,Entire home/apt,86.0
834211463376372321,Manhattan,Upper East Side,40.764405,-73.9669253,Entire home/apt,429.0
838420711435488755,Manhattan,Upper East Side,40.77359362253778,-73.9556107583977,Entire home/apt,160.0
838643680804220913,Manhattan,Upper East Side,40.76484371481836,-73.95595959328189,Entire home/apt,162.0
839002442072975085,Manhattan,Upper East Side,40.76308887462451,-73.96559795001842,Entire home/apt,128.0
839214509166617431,Brooklyn,Bushwick,40.69935,-73.91438,Entire home/apt,101.0
831071199689672078,Manhattan,East Harlem,40.8074204,-73.9401951,Entire home/apt,150.0
831527649339027569,Brooklyn,Williamsburg,40.7090643,-73.95364719999999,Entire home/apt,180.0
831617257461187003,Manhattan,Upper East Side,40.76126,-73.96405,Entire home/apt,140.0
831871731252762706,Manhattan,Upper East Side,40.7659072,-73.9569948,Entire home/apt,181.0
831877664353048825,Brooklyn,Flatlands,40.627777473298174,-73.94662647560168,Entire home/apt,70.0
836823818517192081,Manhattan,Upper East Side,40.7609241,-73.9616751,Entire home/apt,103.0
842077360551879392,Queens,Queens Village,40.710192317060574,-73.73201121499315,Entire home/apt,255.0
842303573357572989,Queens,Queens Village,40.70434,-73.73109,Entire home/apt,124.0
846357775746150075,Manhattan,Upper East Side,40.773817914483466,-73.95351725765231,Entire home/apt,170.0
846635199398720517,Queens,Jamaica,40.69904469999999,-73.78209799999999,Entire home/apt,216.0
837590494379094798,Manhattan,Upper East Side,40.78350470210151,-73.95070347294607,Entire home/apt,90.0
837698762818158615,Brooklyn,Williamsburg,40.70501,-73.92871,Entire home/apt,135.0
838140438684301140,Manhattan,East Harlem,40.80015360786754,-73.9397961863767,Entire home/apt,240.0
838140921544263409,Manhattan,East Harlem,40.79809,-73.94131,Entire home/apt,180.0
838141198693830649,Manhattan,East Harlem,40.79871758235641,-73.94009277361594,Entire home/apt,140.0
842724427498164965,Brooklyn,Williamsburg,40.70872,-73.96718,Entire home/apt,265.0
843026966136839934,Manhattan,Upper East Side,40.75983235355511,-73.96083705798239,Entire home/apt,183.0
843468602620951565,Brooklyn,Williamsburg,40.71117322780045,-73.95660837635322,Entire home/apt,581.0
844243178408061665,Queens,Jamaica,40.68472059125479,-73.76668207340056,Entire home/apt,314.0
847350869830035151,Manhattan,Upper East Side,40.77231395203396,-73.95013076572398,Entire home/apt,271.0
852308974299854597,Manhattan,Upper East Side,40.77921566429216,-73.95318227174424,Entire home/apt,140.0
852961057914386482,Brooklyn,Williamsburg,40.7188770587938,-73.95878254805093,Entire home/apt,354.0
853028685326156511,Manhattan,Upper East Side,40.77462569327992,-73.95012687295173,Entire home/apt,161.0
853129844194650967,Bronx,Williamsbridge,40.8728338,-73.8567906,Entire home/apt,150.0
853395099537494702,Manhattan,Upper East Side,40.7742736,-73.9646597,Entire home/apt,485.0
845041278365372205,Brooklyn,Bushwick,40.7005,-73.91429,Entire home/apt,126.0
845739414386723045,Brooklyn,Bay Ridge,40.63524,-74.02857,Entire home/apt,150.0
845816837859197651,Brooklyn,Flatlands,40.61826,-73.92112,Entire home/apt,121.0
848627681349272330,Manhattan,Upper East Side,40.7727587,-73.95097969999999,Entire home/apt,134.0
848700499893494953,Brooklyn,Bushwick,40.6829989679645,-73.90499674405658,Entire home/apt,115.0
849141207957610737,Brooklyn,Bushwick,40.69829,-73.92939,Entire home/apt,201.0
855705447881368204,Manhattan,East Harlem,40.79784888278592,-73.94756557533458,Entire home/apt,1607.0
860735021598007671,Manhattan,Upper East Side,40.78130270655369,-73.95421058286023,Entire home/apt,110.0
861322572787764783,Manhattan,Upper East Side,40.7800854,-73.9474989,Entire home/apt,302.0
861536458476957519,Manhattan,Upper East Side,40.779578355117074,-73.95300030115705,Entire home/apt,110.0
861588807272031658,Brooklyn,Bushwick,40.69893,-73.91287,Entire home/apt,91.0
850801323030337139,Queens,Astoria,40.77424,-73.92912,Entire home/apt,158.0
850956416012110188,Brooklyn,Williamsburg,40.71226051838039,-73.9611518623279,Entire home/apt,98.0
850994914110684147,Brooklyn,Williamsburg,40.7205165,-73.9595422,Entire home/apt,157.0
851299489251343109,Brooklyn,Bay Ridge,40.62965109553536,-74.0180432217359,Entire home/apt,253.0
851448591738600547,Manhattan,Upper East Side,40.7724,-73.95447,Entire home/apt,149.0
851572720637053291,Brooklyn,Williamsburg,40.7127514806234,-73.96178873474265,Entire home/apt,149.0
856469032632992649,Manhattan,Upper East Side,40.77045,-73.95589,Entire home/apt,122.0
856524140333584118,Brooklyn,Williamsburg,40.71699,-73.94722,Entire home/apt,150.0
856629934313611866,Manhattan,East Harlem,40.79622830437263,-73.93891837948186,Entire home/apt,215.0
856885310810415292,Brooklyn,Bushwick,40.700965,-73.9239266,Entire home/apt,150.0
857079026453430439,Queens,Astoria,40.76745786450836,-73.93086165189743,Entire home/apt,299.0
857168594847563363,Manhattan,Upper East Side,40.772404,-73.9544678,Entire home/apt,145.0
862664998185425084,Queens,Astoria,40.77179,-73.93405,Entire home/apt,165.0
863079371414230030,Queens,Astoria,40.7696,-73.92356,Entire home/apt,160.0
866980963931403533,Manhattan,Upper East Side,40.78114982632827,-73.95305285208312,Entire home/apt,84.0
867518432203979847,Brooklyn,Bushwick,40.70103,-73.91518,Entire home/apt,300.0
868371733941482281,Manhattan,East Harlem,40.7844647,-73.9433694,Entire home/apt,110.0
859156243688052974,Manhattan,Upper East Side,40.7800854,-73.9474989,Entire home/apt,221.0
859283264753786335,Manhattan,Upper East Side,40.78155,-73.9564,Entire home/apt,250.0
863988534530381806,Bronx,Williamsbridge,40.883511805912846,-73.86200079574942,Entire home/apt,220.0
865171499991948256,Manhattan,East Harlem,40.7989627,-73.9411959,Entire home/apt,208.0
865791593782195807,Brooklyn,Bushwick,40.68884,-73.92043,Entire home/apt,212.0
865795436428289529,Brooklyn,Bushwick,40.68883880396209,-73.91942149170053,Entire home/apt,199.0
866518628279065718,Manhattan,Upper East Side,40.78330118433245,-73.94552778023387,Entire home/apt,94.0
866698991976612799,Manhattan,Upper East Side,40.76152406916405,-73.96474914443037,Entire home/apt,450.0
872955687554776108,Brooklyn,Williamsburg,40.7190991,-73.9572522,Entire home/apt,201.0
